item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
142071,76347,65,1,75.65,0.0,75.65
142072,57787,22,3,10.37,0.0,31.11
142073,65616,349,1,83.83,0.0,83.83
142074,3763,186,1,118.15,0.0,118.15
142075,27708,122,2,162.72,0.0,325.44
142076,2045,38,1,115.77,0.3699,72.95
142077,37465,7,1,849.31,0.1138,752.66
142078,53052,382,1,35.12,0.0,35.12
142079,337,196,2,477.73,0.0,955.46
142080,15087,364,2,159.19,0.0,318.38
142081,73071,73,1,233.93,0.0,233.93
142082,61654,268,1,95.87,0.373,60.11
142083,87067,380,2,20.0,0.1686,33.26
142084,82459,491,3,322.69,0.0,968.07
142085,28408,170,1,57.5,0.0,57.5
142086,29262,261,1,412.71,0.0,412.71
142087,58460,412,2,726.79,0.0,1453.58
142088,83434,284,1,117.13,0.2455,88.37
142089,9517,401,1,2034.71,0.1099,1811.1
142090,47748,147,3,89.03,0.0,267.09
142091,44138,221,2,93.81,0.0289,182.2
142092,78522,479,4,97.04,0.0621,364.06
142093,54521,224,6,1523.23,0.0,9139.38
142094,28770,428,5,140.81,0.1833,575.0
142095,43361,179,3,97.72,0.0,293.16
142096,47150,353,1,4.23,0.308,2.93
142097,94310,410,1,525.25,0.0,525.25
142098,8655,317,1,50.63,0.0008,50.59
142099,2272,326,2,280.14,0.0,560.28
142100,29883,337,2,912.68,0.0,1825.36
142101,60733,13,1,631.67,0.0,631.67
142102,25018,387,3,26.21,0.0541,74.38
142103,99677,407,1,135.7,0.0,135.7
142104,90163,13,2,631.67,0.0,1263.34
142105,59497,327,2,17.13,0.0936,31.05
142106,13656,74,4,60.71,0.2808,174.65
142107,88195,65,1,75.65,0.0953,68.44
142108,93553,38,1,115.77,0.2887,82.35
142109,78732,158,1,81.72,0.0,81.72
142110,29525,243,1,694.68,0.0625,651.26
142111,75544,276,4,279.2,0.0,1116.8
142112,86468,448,1,94.53,0.2913,66.99
142113,41152,279,2,707.36,0.3573,909.24
142114,71191,264,3,46.43,0.0,139.29
142115,30581,8,1,816.54,0.0393,784.45
142116,78973,370,3,133.38,0.1774,329.16
142117,86287,359,1,161.22,0.0437,154.17
142118,43979,112,1,274.66,0.3294,184.19
142119,16656,298,1,1887.92,0.2381,1438.41
142120,38315,161,1,42.19,0.2144,33.14
142121,66036,367,1,348.83,0.0,348.83
142122,52316,417,2,150.1,0.0154,295.58
142123,56585,354,3,759.66,0.2469,1716.3
142124,39720,306,1,1318.32,0.0,1318.32
142125,86358,40,2,15.7,0.0,31.4
142126,60153,183,1,147.32,0.0891,134.19
142127,70613,11,1,66.0,0.0,66.0
142128,20702,191,1,1359.9,0.1404,1168.97
142129,98924,39,1,1626.46,0.0,1626.46
142130,94037,172,1,288.24,0.2722,209.78
142131,70245,166,3,18.04,0.0,54.12
142132,3707,423,1,114.5,0.0302,111.04
142133,82261,239,2,30.56,0.0,61.12
142134,75574,37,2,702.36,0.0,1404.72
142135,83301,477,2,72.45,0.0457,138.28
142136,9878,344,3,57.26,0.0,171.78
142137,84946,496,1,86.21,0.2978,60.54
142138,37062,336,2,970.25,0.1175,1712.49
142139,76010,459,3,28.17,0.0,84.51
142140,61402,231,1,240.39,0.0,240.39
142141,56349,79,4,721.05,0.0458,2752.1
142142,24718,424,1,27.37,0.0,27.37
142143,28117,422,1,482.82,0.0,482.82
142144,53481,20,5,516.69,0.0,2583.45
142145,10338,168,2,147.95,0.0,295.9
142146,92441,371,2,2.24,0.0,4.48
142147,22008,472,1,4.62,0.3665,2.93
142148,41153,337,1,912.68,0.0,912.68
142149,46194,329,5,192.16,0.2768,694.85
142150,74546,435,1,189.25,0.0,189.25
142151,43804,495,1,430.2,0.3776,267.76
142152,42637,275,3,650.9,0.0168,1919.89
142153,81803,483,1,92.44,0.0,92.44
142154,44331,240,1,29.25,0.0,29.25
142155,94702,498,2,1528.71,0.3699,1926.48
142156,28634,382,2,35.12,0.3877,43.01
142157,34602,79,1,721.05,0.0,721.05
142158,67986,84,1,330.41,0.0,330.41
142159,34492,241,1,433.92,0.0,433.92
142160,36728,165,2,335.13,0.0,670.26
142161,49176,283,4,19.85,0.0,79.4
142162,24270,465,1,73.02,0.1226,64.07
142163,17654,373,3,44.46,0.2331,102.29
142164,14837,411,1,157.51,0.1776,129.54
142165,43052,439,2,37.22,0.3713,46.8
142166,86290,398,1,261.25,0.0,261.25
142167,6685,92,2,271.49,0.0,542.98
142168,16209,257,2,56.5,0.1289,98.43
142169,60876,460,4,62.92,0.0155,247.78
142170,19324,266,5,165.08,0.1802,676.66
142171,61109,285,3,30.12,0.1963,72.62
142172,26166,458,1,59.54,0.0,59.54
142173,88842,334,1,212.25,0.0,212.25
142174,40535,245,1,44.21,0.0,44.21
142175,13478,87,1,1946.42,0.0,1946.42
142176,29323,101,2,34.89,0.0,69.78
142177,41849,63,3,2.0,0.0358,5.79
142178,89597,145,6,280.61,0.2262,1302.82
142179,88865,261,1,412.71,0.1483,351.51
142180,10521,214,5,105.3,0.2789,379.66
142181,98444,174,2,387.46,0.2197,604.67
142182,69041,407,2,135.7,0.0,271.4
142183,15980,330,1,270.83,0.0,270.83
142184,81726,73,1,233.93,0.0002,233.88
142185,44636,131,4,4.49,0.1235,15.74
142186,21495,66,3,472.2,0.2443,1070.52
142187,93719,162,2,227.17,0.284,325.31
142188,42488,156,2,940.86,0.0,1881.72
142189,98647,243,2,694.68,0.0,1389.36
142190,392,252,5,310.89,0.1485,1323.61
142191,60514,489,1,240.56,0.0,240.56
142192,69868,60,2,630.7,0.0,1261.4
142193,92552,81,4,28.49,0.3985,68.55
142194,77845,47,1,124.02,0.0084,122.98
142195,72157,491,2,322.69,0.0,645.38
142196,48411,257,1,56.5,0.2986,39.63
142197,11789,261,2,412.71,0.0,825.42
142198,21294,450,4,766.0,0.0,3064.0
142199,35887,233,2,10.62,0.0,21.24
142200,77147,336,3,970.25,0.2059,2311.43
142201,47915,154,2,20.24,0.1715,33.54
142202,16939,130,5,531.27,0.3191,1808.71
142203,46600,234,1,49.15,0.1814,40.23
142204,82241,120,1,1861.48,0.1584,1566.62
142205,39788,420,1,38.0,0.0,38.0
142206,60446,438,1,51.53,0.395,31.18
142207,40638,24,2,24.73,0.0,49.46
142208,49566,334,5,212.25,0.0,1061.25
142209,71791,167,6,203.64,0.1432,1046.87
142210,70973,233,2,10.62,0.0,21.24
142211,88426,326,1,280.14,0.3095,193.44
142212,16742,404,4,67.85,0.0,271.4
142213,67651,206,4,584.41,0.0165,2299.07
142214,69932,233,1,10.62,0.0,10.62
142215,72251,229,1,99.56,0.0,99.56
142216,14636,402,2,1152.82,0.1659,1923.13
142217,54016,390,1,2.85,0.2739,2.07
142218,19761,293,4,867.07,0.0,3468.28
142219,22975,424,5,27.37,0.2675,100.24
142220,53078,231,5,240.39,0.3079,831.87
142221,15060,82,1,695.53,0.3685,439.23
142222,79192,100,1,103.93,0.0,103.93
142223,66370,46,2,95.16,0.358,122.19
142224,64527,159,2,18.65,0.0,37.3
142225,6643,282,3,105.09,0.0,315.27
142226,1107,198,1,62.6,0.1245,54.81
142227,8700,16,2,525.66,0.0,1051.32
142228,53583,183,1,147.32,0.0918,133.8
142229,94010,396,5,136.72,0.0,683.6
142230,47751,455,1,52.43,0.0,52.43
142231,14576,14,4,378.66,0.0,1514.64
142232,84931,13,2,631.67,0.0,1263.34
142233,79083,265,1,31.17,0.0,31.17
142234,36650,474,1,27.94,0.1377,24.09
142235,66846,325,2,25.72,0.0307,49.86
142236,59692,69,1,298.98,0.0,298.98
142237,38265,213,1,915.54,0.1432,784.43
142238,18770,311,1,874.88,0.2519,654.5
142239,7616,148,1,400.67,0.0,400.67
142240,40723,495,1,430.2,0.0,430.2
142241,88949,341,1,19.93,0.0476,18.98
142242,1781,394,4,128.09,0.0,512.36
142243,93642,455,1,52.43,0.0,52.43
142244,52753,217,4,514.96,0.358,1322.42
142245,58616,442,1,72.67,0.1294,63.27
142246,51201,134,1,726.94,0.0211,711.6
142247,8425,260,1,1293.2,0.0,1293.2
142248,42771,478,1,196.2,0.2676,143.7
142249,6606,80,6,20.41,0.0,122.46
142250,32653,123,1,122.29,0.0,122.29
142251,77468,252,2,310.89,0.2832,445.69
142252,28398,135,1,15.49,0.171,12.84
142253,2160,449,1,482.52,0.0112,477.12
142254,77747,76,4,1123.65,0.0338,4342.68
142255,84319,25,2,442.62,0.1934,714.03
142256,77858,159,1,18.65,0.0235,18.21
142257,72379,139,2,8.92,0.0,17.84
142258,58939,83,1,708.88,0.0,708.88
142259,66862,393,2,126.19,0.0253,245.99
142260,33217,65,1,75.65,0.0,75.65
142261,61151,83,2,708.88,0.0,1417.76
142262,73499,375,1,118.18,0.1927,95.41
142263,84539,250,1,38.69,0.0,38.69
142264,3020,354,4,759.66,0.0,3038.64
142265,62410,20,3,516.69,0.0,1550.07
142266,94896,114,1,16.42,0.001,16.4
142267,2266,373,1,44.46,0.0,44.46
142268,54008,204,1,41.86,0.2274,32.34
142269,63283,19,1,224.73,0.0,224.73
142270,65348,375,2,118.18,0.0,236.36
142271,47661,24,2,24.73,0.2403,37.57
142272,9197,460,3,62.92,0.0,188.76
142273,59645,458,1,59.54,0.0,59.54
142274,20389,4,5,2107.04,0.0,10535.2
142275,15767,246,1,136.72,0.0,136.72
142276,30791,280,1,22.96,0.1588,19.31
142277,80772,183,1,147.32,0.0,147.32
142278,16846,163,2,6.43,0.0,12.86
142279,61363,116,2,107.59,0.0,215.18
142280,90935,215,1,7.21,0.0,7.21
142281,98901,100,1,103.93,0.0,103.93
142282,35713,211,4,544.15,0.0,2176.6
142283,73802,427,4,1834.39,0.151,6229.59
142284,57109,206,3,584.41,0.2072,1389.96
142285,85839,125,4,653.54,0.0,2614.16
142286,37029,243,3,694.68,0.0,2084.04
142287,10058,177,1,677.21,0.0,677.21
142288,4485,199,2,83.3,0.0,166.6
142289,23146,305,2,102.41,0.0437,195.87
142290,29152,415,1,89.3,0.0,89.3
142291,85239,22,1,10.37,0.2728,7.54
142292,6149,145,2,280.61,0.1437,480.57
142293,49919,389,1,408.79,0.0,408.79
142294,79691,271,4,28.4,0.3489,73.96
142295,32627,278,1,52.11,0.0,52.11
142296,70603,121,3,8.47,0.0,25.41
142297,22288,357,2,28.12,0.1073,50.21
142298,140,67,2,80.04,0.0,160.08
142299,1544,241,4,433.92,0.2836,1243.44
142300,98225,358,1,45.07,0.1255,39.41
142301,21026,61,1,17.22,0.0425,16.49
142302,45110,397,3,210.93,0.2077,501.36
142303,23209,162,5,227.17,0.0,1135.85
142304,32429,10,1,1069.43,0.0,1069.43
142305,47060,31,6,161.91,0.0,971.46
142306,4483,81,1,28.49,0.2615,21.04
142307,86219,441,1,1093.88,0.0,1093.88
142308,21256,421,6,55.33,0.3566,213.6
142309,77050,372,1,139.37,0.0,139.37
142310,16173,106,3,164.11,0.0,492.33
142311,12868,313,3,31.35,0.2691,68.74
142312,27795,10,2,1069.43,0.0455,2041.54
142313,41205,286,2,501.05,0.1219,879.94
142314,15812,221,1,93.81,0.0,93.81
142315,98528,107,6,1317.67,0.1157,6991.29
142316,81911,392,1,37.3,0.0425,35.71
142317,51450,411,1,157.51,0.1176,138.99
142318,8566,134,1,726.94,0.0,726.94
142319,70778,465,4,73.02,0.2429,221.13
142320,6540,75,2,1815.37,0.0,3630.74
142321,52396,212,1,178.9,0.3194,121.76
142322,2391,382,1,35.12,0.0,35.12
142323,10232,222,3,17.01,0.071,47.41
142324,34800,292,1,40.28,0.0,40.28
142325,37545,315,6,65.55,0.3636,250.3
142326,84688,196,1,477.73,0.0,477.73
142327,45379,167,1,203.64,0.1353,176.09
142328,54903,248,1,157.45,0.1107,140.02
142329,41201,224,5,1523.23,0.0,7616.15
142330,620,42,1,268.79,0.0,268.79
142331,2055,466,2,219.59,0.0,439.18
142332,72323,299,2,1.72,0.0,3.44
142333,79893,89,2,47.07,0.0,94.14
142334,55040,150,1,102.45,0.0,102.45
142335,81855,123,2,122.29,0.0,244.58
142336,81415,132,3,505.99,0.0,1517.97
142337,96377,446,2,295.4,0.2946,416.75
142338,1583,282,6,105.09,0.3913,383.81
142339,95785,206,1,584.41,0.2725,425.16
142340,29934,466,3,219.59,0.1528,558.11
142341,11235,86,1,187.44,0.0,187.44
142342,70258,137,1,21.55,0.0,21.55
142343,81043,324,3,700.97,0.0,2102.91
142344,74888,430,1,35.53,0.0,35.53
142345,45567,92,1,271.49,0.0,271.49
142346,45895,384,1,308.52,0.2205,240.49
142347,67532,416,2,93.86,0.0,187.72
142348,77492,149,1,269.97,0.0,269.97
142349,89291,148,2,400.67,0.0,801.34
142350,5508,449,1,482.52,0.2394,367.0
142351,34509,318,3,184.32,0.0,552.96
142352,25277,44,1,72.23,0.0249,70.43
142353,92252,411,1,157.51,0.0,157.51
142354,93855,292,3,40.28,0.0,120.84
142355,23373,140,3,304.3,0.0,912.9
142356,55199,136,1,644.31,0.0,644.31
142357,71941,153,3,180.16,0.2793,389.52
142358,17769,142,1,36.52,0.0,36.52
142359,85878,425,3,487.51,0.0,1462.53
142360,58351,408,1,29.35,0.1237,25.72
142361,52212,352,2,79.94,0.1876,129.89
142362,46952,389,1,408.79,0.1808,334.88
142363,63798,420,3,38.0,0.0,114.0
142364,33294,280,1,22.96,0.0801,21.12
142365,94520,15,1,192.74,0.0949,174.45
142366,86726,154,1,20.24,0.3918,12.31
142367,97598,56,1,35.41,0.0,35.41
142368,33606,383,1,16.66,0.389,10.18
142369,36393,277,3,1322.29,0.1512,3367.08
142370,22396,130,2,531.27,0.1748,876.81
142371,5233,83,2,708.88,0.0,1417.76
142372,96735,210,3,535.87,0.0,1607.61
142373,79070,482,1,42.26,0.0,42.26
142374,73574,122,1,162.72,0.1068,145.34
142375,35080,384,4,308.52,0.0,1234.08
142376,36544,101,2,34.89,0.0,69.78
142377,73263,381,4,656.11,0.0,2624.44
142378,35307,290,3,170.91,0.2594,379.73
142379,61328,426,1,849.19,0.0,849.19
142380,72833,236,3,32.17,0.0,96.51
142381,20758,399,2,48.85,0.2774,70.6
142382,83539,470,4,12.56,0.0,50.24
142383,59521,169,1,620.78,0.3644,394.57
142384,55303,77,3,9.55,0.0,28.65
142385,32888,278,3,52.11,0.2098,123.53
142386,77093,420,2,38.0,0.1207,66.83
142387,92848,194,2,34.41,0.2254,53.31
142388,15274,142,2,36.52,0.0,73.04
142389,62997,250,3,38.69,0.0,116.07
142390,99142,371,2,2.24,0.1893,3.63
142391,85166,111,2,23.27,0.0,46.54
142392,16781,363,3,53.48,0.0,160.44
142393,15425,49,1,25.19,0.0,25.19
142394,53682,55,2,25.27,0.0486,48.08
142395,86781,413,1,113.19,0.3772,70.49
142396,11221,145,3,280.61,0.0,841.83
142397,81666,305,1,102.41,0.0,102.41
142398,10570,422,4,482.82,0.2028,1539.62
142399,2833,377,3,70.44,0.0,211.32
142400,84390,432,1,17.57,0.2161,13.77
142401,50976,297,4,177.05,0.0,708.2
142402,53388,386,1,95.86,0.0,95.86
142403,77302,425,1,487.51,0.3955,294.7
142404,73612,407,3,135.7,0.0,407.1
142405,59748,42,2,268.79,0.0,537.58
142406,60482,299,2,1.72,0.0,3.44
142407,3452,232,4,365.18,0.3971,880.67
142408,57124,315,5,65.55,0.2928,231.78
142409,58573,243,1,694.68,0.0945,629.03
142410,44416,94,2,167004.0,0.0,334008.0
142411,15729,302,3,198.12,0.2788,428.65
142412,36083,94,2,167004.0,0.0,334008.0
142413,21137,243,2,694.68,0.0,1389.36
142414,16823,73,1,233.93,0.0,233.93
142415,54022,215,3,7.21,0.3437,14.2
142416,73336,223,3,308.21,0.3678,584.55
142417,69319,141,3,198462.0,0.1736,492026.99
142418,98121,297,1,177.05,0.2101,139.85
142419,53415,117,4,2046.81,0.0,8187.24
142420,42012,497,1,426.98,0.2824,306.4
142421,5309,338,3,134.08,0.0,402.24
142422,74769,498,3,1528.71,0.3564,2951.63
142423,45102,381,2,656.11,0.0,1312.22
142424,63275,466,2,219.59,0.0,439.18
142425,65127,235,4,155.75,0.0,623.0
142426,92645,173,2,205.0,0.0173,402.91
142427,92402,163,4,6.43,0.0,25.72
142428,22183,461,3,9.98,0.2984,21.01
142429,58240,442,4,72.67,0.0,290.68
142430,5889,22,1,10.37,0.195,8.35
142431,37735,64,1,42.42,0.336,28.17
142432,94986,166,2,18.04,0.0,36.08
142433,82001,458,1,59.54,0.2207,46.4
142434,60103,149,2,269.97,0.0142,532.27
142435,3624,71,1,517.6,0.1694,429.92
142436,35229,157,2,40.38,0.0,80.76
142437,50317,233,4,10.62,0.1714,35.2
142438,72325,315,2,65.55,0.0171,128.86
142439,81651,14,1,378.66,0.0,378.66
142440,71435,241,2,433.92,0.0,867.84
142441,93225,495,1,430.2,0.0,430.2
142442,93175,435,1,189.25,0.3699,119.25
142443,59458,138,4,22.56,0.0,90.24
142444,80247,41,1,345.59,0.3337,230.27
142445,17614,272,1,38.7,0.1138,34.3
142446,67457,209,4,67.89,0.2488,204.0
142447,3336,170,1,57.5,0.0598,54.06
142448,59279,118,1,372.65,0.0777,343.7
142449,93738,132,1,505.99,0.0,505.99
142450,4206,185,1,158.82,0.2427,120.27
142451,35243,232,1,365.18,0.0,365.18
142452,89676,90,1,11.7,0.0145,11.53
142453,4537,317,1,50.63,0.0,50.63
142454,44012,34,3,1038.4,0.0,3115.2
142455,8915,256,1,18.66,0.2388,14.2
142456,22453,47,2,124.02,0.0,248.04
142457,89689,351,2,1053.24,0.3772,1311.92
142458,94148,46,1,95.16,0.0,95.16
142459,10507,484,1,42.69,0.0,42.69
142460,60314,6,4,41.0,0.3485,106.85
142461,93663,411,2,157.51,0.0314,305.13
142462,88865,228,2,94.94,0.0,189.88
142463,82085,397,1,210.93,0.0,210.93
142464,71402,423,1,114.5,0.0,114.5
142465,5406,235,1,155.75,0.0,155.75
142466,7664,69,3,298.98,0.0,896.94
142467,3396,109,6,221.78,0.257,988.7
142468,87076,438,3,51.53,0.1308,134.37
142469,63244,276,5,279.2,0.1255,1220.8
142470,50042,39,1,1626.46,0.3981,978.97
142471,29468,210,2,535.87,0.0385,1030.48
142472,54291,120,1,1861.48,0.0,1861.48
142473,99822,258,2,215.24,0.3358,285.92
142474,26381,498,2,1528.71,0.2513,2289.09
142475,83591,499,2,13.2,0.0,26.4
142476,40556,111,1,23.27,0.0,23.27
142477,49172,470,5,12.56,0.0,62.8
142478,28931,417,1,150.1,0.0,150.1
142479,49818,23,5,192.61,0.0,963.05
142480,29063,282,5,105.09,0.0,525.45
142481,90865,394,2,128.09,0.0,256.18
142482,53257,134,3,726.94,0.2821,1565.61
142483,36305,194,1,34.41,0.09,31.31
142484,11181,153,2,180.16,0.0,360.32
142485,91862,409,2,45.93,0.0,91.86
142486,99592,250,1,38.69,0.3324,25.83
142487,95305,82,3,695.53,0.3401,1376.94
142488,32341,139,2,8.92,0.0,17.84
142489,59806,491,2,322.69,0.305,448.54
142490,50360,323,1,91.0,0.0,91.0
142491,66675,342,3,50.22,0.0,150.66
142492,89704,126,2,63.99,0.1955,102.96
142493,10758,269,1,52.63,0.0733,48.77
142494,47872,439,1,37.22,0.0,37.22
142495,74405,487,4,186.23,0.0914,676.83
142496,76786,336,1,970.25,0.1846,791.14
142497,18236,439,3,37.22,0.0,111.66
142498,60002,182,1,34.1,0.0,34.1
142499,70176,374,2,33.72,0.0,67.44
142500,59827,352,5,79.94,0.0,399.7
142501,42041,484,1,42.69,0.3175,29.14
142502,98111,255,2,543.12,0.0,1086.24
142503,62949,288,4,833.14,0.0,3332.56
142504,5609,321,1,37.26,0.2834,26.7
142505,39872,80,2,20.41,0.0,40.82
142506,56970,51,2,290.99,0.3678,367.93
142507,21100,128,1,129.7,0.2943,91.53
142508,71698,408,5,29.35,0.08,135.01
142509,32582,125,2,653.54,0.0305,1267.21
142510,50292,272,2,38.7,0.3809,47.92
142511,50442,25,3,442.62,0.0,1327.86
142512,378,476,2,45.91,0.2579,68.14
142513,52755,257,1,56.5,0.0,56.5
142514,46418,449,1,482.52,0.0,482.52
142515,47697,260,1,1293.2,0.0,1293.2
142516,34890,484,3,42.69,0.0,128.07
142517,28730,33,1,79.61,0.0,79.61
142518,52374,110,4,226.53,0.3994,544.22
142519,30935,474,2,27.94,0.3752,34.91
142520,57236,191,1,1359.9,0.0,1359.9
142521,48216,320,1,98.78,0.0,98.78
142522,87436,91,4,93.33,0.0,373.32
142523,79055,453,2,21.45,0.0619,40.24
142524,15434,338,1,134.08,0.3829,82.74
142525,55416,463,3,582.21,0.0606,1640.78
142526,18539,377,3,70.44,0.0909,192.11
142527,89174,122,4,162.72,0.0,650.88
142528,64245,487,5,186.23,0.0,931.15
142529,46292,34,2,1038.4,0.0,2076.8
142530,25406,110,2,226.53,0.0665,422.93
142531,16215,177,1,677.21,0.0,677.21
142532,74925,139,6,8.92,0.0,53.52
142533,52817,13,3,631.67,0.3421,1246.73
142534,58579,152,1,166.25,0.0,166.25
142535,71853,441,1,1093.88,0.1565,922.69
142536,49755,25,2,442.62,0.0,885.24
142537,42974,162,1,227.17,0.2003,181.67
142538,26765,450,1,766.0,0.0,766.0
142539,17047,106,1,164.11,0.0,164.11
142540,64252,325,1,25.72,0.0348,24.82
142541,26223,103,2,190.73,0.396,230.4
142542,98566,176,1,1155.22,0.0,1155.22
142543,90692,53,2,119.99,0.3126,164.96
142544,9905,494,2,103.31,0.0,206.62
142545,27055,86,1,187.44,0.3335,124.93
142546,90020,421,1,55.33,0.0,55.33
142547,50749,208,5,12.44,0.0,62.2
142548,44848,201,2,25.26,0.03,49.0
142549,10913,130,3,531.27,0.0,1593.81
142550,24848,152,4,166.25,0.0,665.0
142551,29207,16,3,525.66,0.0,1576.98
142552,3848,88,2,196.92,0.1709,326.53
142553,51626,322,1,1.04,0.0865,0.95
142554,54671,484,4,42.69,0.0,170.76
142555,7921,488,1,1309.36,0.1407,1125.13
142556,48981,177,1,677.21,0.0,677.21
142557,33192,311,4,874.88,0.0,3499.52
142558,56103,222,2,17.01,0.0826,31.21
142559,95647,222,1,17.01,0.0,17.01
142560,84673,118,1,372.65,0.2873,265.59
142561,51587,214,2,105.3,0.3491,137.08
142562,23553,474,1,27.94,0.0,27.94
142563,1339,258,4,215.24,0.0,860.96
142564,91291,329,1,192.16,0.2781,138.72
142565,86945,231,1,240.39,0.0,240.39
142566,77715,152,3,166.25,0.0,498.75
142567,40412,92,2,271.49,0.3421,357.23
142568,64640,408,1,29.35,0.2129,23.1
142569,30972,165,2,335.13,0.2372,511.27
142570,22476,431,2,137.1,0.2958,193.09
142571,74950,256,2,18.66,0.1244,32.68
142572,81916,242,1,690.9,0.0,690.9
142573,65145,85,2,54.49,0.0,108.98
142574,45180,452,1,256.17,0.2742,185.93
142575,63772,179,6,97.72,0.0,586.32
142576,51333,371,1,2.24,0.1934,1.81
142577,79698,77,1,9.55,0.0,9.55
142578,38811,356,1,5.98,0.0,5.98
142579,67787,283,1,19.85,0.2108,15.67
142580,93373,342,3,50.22,0.0,150.66
142581,4294,474,1,27.94,0.3289,18.75
142582,46340,443,5,96.89,0.0,484.45
142583,58367,54,2,1004.99,0.0,2009.98
142584,35664,457,2,19.95,0.3617,25.47
142585,95065,488,2,1309.36,0.2788,1888.62
142586,42846,112,5,274.66,0.0,1373.3
142587,96141,99,1,44.16,0.0,44.16
142588,62640,333,1,280.89,0.2675,205.75
142589,83595,429,1,270.55,0.2628,199.45
142590,71823,111,1,23.27,0.0437,22.25
142591,34122,318,4,184.32,0.0075,731.75
142592,42333,382,1,35.12,0.2568,26.1
142593,58410,102,5,107.29,0.0,536.45
142594,99648,149,1,269.97,0.2556,200.97
142595,74918,192,1,94.98,0.0,94.98
142596,19665,237,4,65.61,0.0,262.44
142597,54325,417,1,150.1,0.2722,109.24
142598,26647,79,4,721.05,0.3077,1996.73
142599,74145,12,1,41.1,0.0,41.1
142600,29494,416,2,93.86,0.1832,153.33
142601,50113,444,1,474.03,0.0,474.03
142602,90217,175,1,33.76,0.0,33.76
142603,55630,400,1,322.86,0.0,322.86
142604,87256,435,2,189.25,0.0,378.5
142605,23696,463,1,582.21,0.0,582.21
142606,41157,54,3,1004.99,0.0,3014.97
142607,64177,139,1,8.92,0.0,8.92
142608,64119,463,4,582.21,0.0,2328.84
142609,51485,297,4,177.05,0.0,708.2
142610,23596,8,1,816.54,0.0,816.54
142611,71144,300,1,26.98,0.0,26.98
142612,4700,108,3,167.92,0.0,503.76
142613,52411,107,2,1317.67,0.0,2635.34
142614,50171,430,1,35.53,0.2442,26.85
142615,46185,431,5,137.1,0.0,685.5
142616,38070,230,2,228.02,0.0,456.04
142617,25409,54,1,1004.99,0.0,1004.99
142618,63066,221,1,93.81,0.2305,72.19
142619,15986,408,1,29.35,0.0,29.35
142620,97517,156,4,940.86,0.0943,3408.55
142621,28374,345,1,60.99,0.0,60.99
142622,48936,222,5,17.01,0.033,82.24
142623,43691,4,1,2107.04,0.0,2107.04
142624,24007,138,6,22.56,0.0,135.36
142625,67055,177,4,677.21,0.0,2708.84
142626,5243,20,2,516.69,0.0201,1012.61
142627,18907,499,1,13.2,0.3976,7.95
142628,34544,225,1,156.68,0.0,156.68
142629,74053,446,1,295.4,0.0,295.4
142630,10318,341,4,19.93,0.3357,52.96
142631,18476,115,2,359.23,0.0,718.46
142632,20202,25,2,442.62,0.0,885.24
142633,49674,178,2,28.95,0.0,57.9
142634,91837,488,2,1309.36,0.0,2618.72
142635,12437,118,1,372.65,0.2271,288.02
142636,5182,120,1,1861.48,0.0,1861.48
142637,87913,97,2,67.12,0.0,134.24
142638,98123,158,2,81.72,0.0,163.44
142639,39727,112,2,274.66,0.0,549.32
142640,56374,341,1,19.93,0.1677,16.59
142641,24356,140,2,304.3,0.1936,490.78
142642,18244,311,1,874.88,0.0,874.88
142643,20436,40,1,15.7,0.0,15.7
142644,82693,96,2,16.29,0.0,32.58
142645,49188,143,6,91.22,0.0,547.32
142646,80190,470,4,12.56,0.0,50.24
142647,9767,75,1,1815.37,0.0405,1741.85
142648,80315,26,2,23.87,0.0,47.74
142649,41004,33,1,79.61,0.0396,76.46
142650,74785,378,1,17736.0,0.1937,14300.54
142651,71974,210,2,535.87,0.1788,880.11
142652,2859,455,2,52.43,0.0,104.86
142653,82017,414,2,24.78,0.0,49.56
142654,54129,231,2,240.39,0.0,480.78
142655,52729,396,2,136.72,0.0427,261.76
142656,87516,207,5,22.03,0.0,110.15
142657,98980,391,3,17.94,0.0,53.82
142658,51444,453,1,21.45,0.0,21.45
142659,61567,37,1,702.36,0.0,702.36
142660,13737,137,3,21.55,0.0,64.65
142661,30174,285,1,30.12,0.0,30.12
142662,18059,127,2,2.47,0.0,4.94
142663,16342,89,1,47.07,0.0,47.07
142664,27227,392,2,37.3,0.0,74.6
142665,3303,329,1,192.16,0.0,192.16
142666,49964,397,1,210.93,0.0,210.93
142667,9394,293,5,867.07,0.0,4335.35
142668,59487,48,5,340.4,0.0,1702.0
142669,29452,28,2,50.77,0.3969,61.24
142670,46684,170,1,57.5,0.0,57.5
142671,27114,89,1,47.07,0.0,47.07
142672,59026,270,2,404.33,0.2976,568.0
142673,98082,256,2,18.66,0.0164,36.71
142674,35818,333,3,280.89,0.0,842.67
142675,854,42,2,268.79,0.0,537.58
142676,54245,183,2,147.32,0.0,294.64
142677,94952,221,3,93.81,0.2632,207.36
142678,75462,484,5,42.69,0.0,213.45
142679,17208,398,1,261.25,0.0169,256.83
142680,25535,188,3,215.71,0.1068,578.02
142681,90044,346,1,80.38,0.3084,55.59
142682,9294,481,1,28.75,0.291,20.38
142683,91210,45,1,1016.27,0.0,1016.27
142684,1625,488,5,1309.36,0.2954,4612.88
142685,41422,189,2,418.32,0.0,836.64
142686,21237,255,1,543.12,0.2435,410.87
